Brand	Model	Variant	Price	Image
Realme	Realme XT	6 GB/64 GB	5470	/models/realme/Realme_XT.png
Realme	Realme XT	8 GB/128 GB	5610	/models/realme/Realme_XT.png
Realme	Realme X	4 GB/128 GB	6100	/models/realme/Realme_X.png
Realme	Realme X	8 GB/128 GB	6240	/models/realme/Realme_X.png
Realme	Realme 6i	4 GB/64 GB	5260	/models/realme/Realme_6i.png
Realme	Realme 6i	6 GB/64 GB	5470	/models/realme/Realme_6i.png
Realme	Realme 6 Pro	6 GB/64 GB	5860	/models/realme/Realme_6_Pro.png
Realme	Realme 6 Pro	6 GB/128 GB	6350	/models/realme/Realme_6_Pro.png
Realme	Realme 6 Pro	8 GB/128 GB	6540	/models/realme/Realme_6_Pro.png
Realme	Realme 6	4 GB/64 GB	5260	/models/realme/Realme_6.png
Realme	Realme 6	6 GB/64 GB	5470	/models/realme/Realme_6.png
Realme	Realme 6	6 GB/128 GB	5700	/models/realme/Realme_6.png
Realme	Realme 6	8 GB/128 GB	5950	/models/realme/Realme_6.png
Realme	Realme 5i	4 GB/64 GB	4560	/models/realme/Realme_5i.png
Realme	Realme 5i	4 GB/128 GB	4810	/models/realme/Realme_5i.png
Realme	Realme 5s	64 GB	4080	/models/realme/Realme_5s.png
Realme	Realme 5s	128 GB	4310	/models/realme/Realme_5s.png
Realme	Realme 5 Pro	4 GB/64 GB	4360	/models/realme/Realme_5_Pro.png
Realme	Realme 5 Pro	6 GB/64 GB	4560	/models/realme/Realme_5_Pro.png
Realme	Realme 5 Pro	8 GB/128 GB	4810	/models/realme/Realme_5_Pro.png
Realme	Realme 5	3 GB/32 GB	3580	/models/realme/Realme_5.png
Realme	Realme 5	4 GB/64 GB	3770	/models/realme/Realme_5.png
Realme	Realme 5	4 GB/128 GB	3910	/models/realme/Realme_5.png
Realme	Realme 3i	3 GB/32 GB	3000	/models/realme/Realme_3i.png
Realme	Realme 3i	4 GB/64 GB	3500	/models/realme/Realme_3i.png
Realme	Realme 3 Pro	4 GB/64 GB	4000	/models/realme/Realme_3_Pro.png
Realme	Realme 3 Pro	6 GB/64 GB	4290	/models/realme/Realme_3_Pro.png
Realme	Realme 3 Pro	6 GB/128 GB	4520	/models/realme/Realme_3_Pro.png
Realme	Realme 3	3 GB/32 GB	3000	/models/realme/Realme_3.png
Realme	Realme 3	3 GB/64 GB	3470	/models/realme/Realme_3.png
Realme	Realme 3	4 GB/64 GB	3670	/models/realme/Realme_3.png
Realme	Realme C25Y	64 GB	4910	/models/realme/Realme_C25Y.png
Realme	Realme C25Y	128 GB	5050	/models/realme/Realme_C25Y.png
Realme	Realme C21Y	3 GB/32 GB	3770	/models/realme/Realme_C21Y.png
Realme	Realme C21Y	4 GB/64 GB	4740	/models/realme/Realme_C21Y.png
Realme	Realme C11 2021	2 GB/32 GB	2700	/models/realme/Realme_C11_2021.png
Realme	Realme C11 2021	4 GB/64 GB	3000	/models/realme/Realme_C11_2021.png
Realme	Realme C25s	128 GB	5310	/models/realme/Realme_C25s.png
Realme	Realme C25s	4 GB/64 GB	4860	/models/realme/Realme_C25s.png
Realme	Realme C25	4 GB/64 GB	4470	/models/realme/Realme_C25.png
Realme	Realme C25	4 GB/128 GB	4810	/models/realme/Realme_C25.png
Realme	Realme C20	2 GB/32 GB	3220	/models/realme/Realme_C20.png
Realme	Realme C21	3 GB/32 GB	4000	/models/realme/Realme_C21.png
Realme	Realme C21	4 GB/64 GB	4360	/models/realme/Realme_C21.png
Realme	Realme C15 Qualcomm Edition	3 GB/32 GB	4030	/models/realme/Realme_C15_Qualcomm_Edition.png
Realme	Realme C15 Qualcomm Edition	4 GB/64 GB	4520	/models/realme/Realme_C15_Qualcomm_Edition.png
Realme	Realme C15	3 GB/32 GB	4030	/models/realme/Realme_C15.png
Realme	Realme C15	3 GB/64 GB	4270	/models/realme/Realme_C15.png
Realme	Realme C15	4 GB/64 GB	4660	/models/realme/Realme_C15.png
Realme	Realme C12	3 GB/32 GB	3670	/models/realme/Realme_C12.png
Realme	Realme C12	4 GB/64 GB	4080	/models/realme/Realme_C12.png
Realme	Realme C11	2 GB/32 GB	3640	/models/realme/Realme_C11.png
Realme	Realme C3	3 GB/32 GB	3670	/models/realme/Realme_C3.png
Realme	Realme C3	4 GB/64 GB	4080	/models/realme/Realme_C3.png
Realme	Realme C2	2 GB/16 GB	2530	/models/realme/Realme_C2.png
Realme	Realme C2	2 GB/32 GB	2730	/models/realme/Realme_C2.png
Realme	Realme C2	3 GB/32 GB	2890	/models/realme/Realme_C2.png
Realme	Realme C1	2 GB/16 GB	2230	/models/realme/Realme_C1.png
Realme	Realme C1 2019	2 GB/32 GB	2440	/models/realme/Realme_C1_2019.png
Realme	Realme C1 2019	3 GB/32 GB	2780	/models/realme/Realme_C1_2019.png
Realme	Realme 1	3 GB/32 GB	2780	/models/realme/Realme_1.png
Realme	Realme 1	4 GB/64 GB	3080	/models/realme/Realme_1.png
Realme	Realme 1	6 GB/128 GB	3720	/models/realme/Realme_1.png
Realme	Realme 2	3 GB/32 GB	2980	/models/realme/Realme_2.png
Realme	Realme 2	4 GB/64 GB	3420	/models/realme/Realme_2.png
Realme	Realme 2 Pro	4 GB/64 GB	3280	/models/realme/Realme_2_Pro.png
Realme	Realme 2 Pro	6 GB/64 GB	3580	/models/realme/Realme_2_Pro.png
Realme	Realme 2 Pro	8 GB/128 GB	3860	/models/realme/Realme_2_Pro.png
